Entity Name,Entity ID,Security Name,Security ID,Does the company meet your screening criteria?,ESG Risk Score
Crest Nicholson Holdings Plc,1106522744,,1106522744,Yes,17.27
Crestwood Equity Partners LP,1045670783,,1045670783,Yes,19.74
"Crew Energy, Inc.",1014787200,,1014787200,Yes,42.77
"CRH America Finance, Inc.",1379759302,,1379759302,Yes,20.60
"CRH America, Inc.",2000537703,,2000537703,N/A,No data
"CRH Americas, Inc.",1231265893,,1231265893,Yes,36.69
CRH Finance DAC,1034048555,,1034048555,Yes,20.60
CRH Finance UK Plc,2000742253,,2000742253,Yes,20.60
CRH Funding BV,1251182218,,1251182218,Yes,20.60
CRH Plc,1008135397,,1008135397,Yes,20.60
CRH SMW Finance DAC,2007806083,,2007806083,Yes,20.60
"Cricut, Inc.",2000913754,,2000913754,Yes,19.77
"Crinetics Pharmaceuticals, Inc.",2004655487,,2004655487,Yes,31.92
CRISIL Ltd.,1008761349,,1008761349,Yes,18.45
CRISPR Therapeutics AG,1270427694,,1270427694,Yes,25.37
Criteo SA,1119731593,,1119731593,Yes,17.58
Criteria Caixa SA,1153492668,,1153492668,Yes,8.71
"Crocs, Inc.",1021517530,,1021517530,Yes,15.33
Croda International Plc,1008407502,,1008407502,Yes,20.64
Crombie Real Estate Investment Trust,1034229270,,1034229270,Yes,18.06
Crompton Greaves Consumer Electricals Ltd.,1282523429,,1282523429,Yes,15.17
Cromwell EREIT Lux Finco SARL,2007247353,,2007247353,Yes,13.51
Cromwell European Real Estate Investment Trust,2005391550,,2005391550,Yes,8.80
Cromwell Property Group,1019113241,,1019113241,Yes,13.51
"Cronos Group, Inc.",2000283941,,2000283941,Yes,40.89
CropEnergies AG,1036774231,,1036774231,Yes,30.60
"Cross Country Healthcare, Inc.",1007905435,,1007905435,Yes,19.29
"CrossFirst Bankshares, Inc.",2000199004,,2000199004,Yes,27.68
Crosslinx Transit Solutions GP,1313537088,,1313537088,Yes,31.97
"CrowdStrike Holdings, Inc.",2000243390,,2000243390,Yes,18.23
Crown Castle International Corp. /Old/,2000031766,,2000031766,Yes,13.68
"Crown Castle, Inc.",1007905444,,1007905444,Yes,13.68
"Crown Holdings, Inc.",1007905445,,1007905445,Yes,10.45
CRRC Corp. Ltd.,1020066451,,1020066451,Yes,37.47
"CryoPort, Inc.",1028869983,,1028869983,Yes,24.95
Crystal International Group Ltd.,2000094577,,2000094577,Yes,15.30
"CrystalGenomics Invites Co., Ltd.",1030650222,,1030650222,Yes,32.95
Crédit Agricole Assurances SA,1113546571,,1113546571,Yes,24.17
Crédit Agricole Home Loan SFH SA,1060592227,,1060592227,Yes,22.95
Crédit Agricole Italia SpA,1037106871,,1037106871,Yes,26.15
Crédit Agricole Public Sector SCF,1223153295,,1223153295,Yes,22.95
Crédit Agricole SA,1008431929,,1008431929,Yes,22.95
Crédit Logement SA,1028354806,,1028354806,Yes,22.31
Crédit Mutuel Arkéa SCFA,1013341806,,1013341806,Yes,10.79
Crédit Mutuel Home Loan SFH SA,2013576388,,2013576388,N/A,No data
Crédit Mutuel-CIC Home Loan SFH,2003189367,,2003189367,Yes,19.70
"CS Disco, Inc.",2004131301,,2004131301,Yes,23.89
CS Wind Corp.,1069416413,,1069416413,Yes,28.21
CSBC Corp. Taiwan,1016689972,,1016689972,Yes,24.00
"CSC Financial Co., Ltd.",1419366771,,1419366771,Yes,29.85
CSCEC Finance (Cayman) II Ltd.,1351875850,,1351875850,Yes,46.72
CSCIF Asia Ltd.,2007961574,,2007961574,Yes,29.85
"CSG Holding Co., Ltd.",1008756929,,1008756929,Yes,43.11
"CSG Smart Science & Technology Co., Ltd.",2003146620,,2003146620,N/A,No data
"CSG Systems International, Inc.",1007905469,,1007905469,Yes,16.21
CSI Compressco LP,1058084926,,1058084926,Yes,32.51
CSI MTN Ltd.,2010196728,,2010196728,N/A,No data
CSI Properties Ltd.,1009796419,,1009796419,Yes,19.41
CSL Finance Plc,2006173103,,2006173103,Yes,24.74
CSL Ltd.,1008759749,,1008759749,Yes,24.74
CSN Inova Ventures,2001610016,,2001610016,Yes,26.13
CSN Mineração SA,2004104310,,2004104310,Yes,23.05
CSN Resources SA,1117280567,,1117280567,Yes,26.13
CSPC Pharmaceutical Group Ltd.,1008757968,,1008757968,Yes,31.41
CSR Ltd.,1008288312,,1008288312,Yes,30.81
CSS (FSCC) Partnership,1115010827,,1115010827,Yes,25.56
"CSSC (Hong Kong) Shipping Co., Ltd. (Hong Kong)",2005504756,,2005504756,Yes,30.91
CSSC Capital 2015 Ltd.,1291312307,,1291312307,Yes,34.97
"CSSC Science & Technology Co., Ltd.",2000813062,,2000813062,N/A,No data
CStone Pharmaceuticals Co. Ltd.,2004903464,,2004903464,Yes,35.62
"CSW Industrials, Inc.",1286773580,,1286773580,Yes,26.62
CSX Corp.,1008136194,,1008136194,Yes,21.99
CT Property Trust Ltd.,1028261974,,1028261974,Yes,14.84
CT Real Estate Investment Trust,1253176491,,1253176491,Yes,15.03
CT Trust,2005566015,,2005566015,Yes,36.00
"CTBC Financial Holding Co., Ltd.",1016057327,,1016057327,Yes,19.89
CTCI Corp.,1012362004,,1012362004,Yes,24.93
Cteep - Companhia de Transmissao de Energia Eletrica Paulista,1013787133,,1013787133,Yes,28.29
CTEK AB,2009190845,,2009190845,Yes,27.74
CTI BioPharma Corp.,1007904487,,1007904487,Yes,27.50
"CTI Engineering Co., Ltd.",1008761799,,1008761799,Yes,42.29
"CTO Realty Growth, Inc.",2008146355,,2008146355,Yes,20.51
CTOS Digital Bhd.,2007215736,,2007215736,Yes,22.60
CTP NV,2008020912,,2008020912,Yes,9.97
CTRL Section 1 Finance Plc,1040267641,,1040267641,Yes,13.35
"CTS Co., Ltd.",1020662737,,1020662737,Yes,26.15
CTS Corp.,1008136256,,1008136256,Yes,8.72
CTS Eventim AG & Co. KGaA,1013477197,,1013477197,Yes,16.12
CTS International Logistics Corp. Ltd.,2003006833,,2003006833,Yes,26.18
CTT - Correios de Portugal SA,1013753794,,1013753794,Yes,16.36
CTT Systems AB,1008298239,,1008298239,Yes,31.70
"CU, Inc.",2000068633,,2000068633,Yes,33.55
"CUB Elecparts, Inc.",1046820891,,1046820891,Yes,23.65
CubeSmart,1012364109,,1012364109,Yes,17.57
CubeSmart LP,1021378466,,1021378466,Yes,17.57
"Cuckoo Holdings Co., Ltd.",2006165838,,2006165838,Yes,25.73
"Cuckoo Homesys Co., Ltd.",2002295749,,2002295749,Yes,25.89
"Cue Biopharma, Inc.",2004533084,,2004533084,N/A,No data
"Cue Health, Inc.",2004130306,,2004130306,Yes,33.75
"Cullen/Frost Bankers, Inc.",1008143422,,1008143422,Yes,26.83
"Cullinan Oncology, Inc.",2008434103,,2008434103,Yes,34.73
Cummins India Ltd.,1008756705,,1008756705,Yes,24.19
"Cummins, Inc.",1008143499,,1008143499,Yes,18.95
"Cumulus Media, Inc.",2006202565,,2006202565,Yes,12.86
CureVac NV,2008038892,,2008038892,Yes,27.51
"CUREXO, Inc.",2000821681,,2000821681,N/A,No data
Curo Group Holdings Corp.,1236172655,,1236172655,Yes,24.19
Curro Holdings Ltd.,1081858618,,1081858618,N/A,No data
Currys Plc,1008296417,,1008296417,Yes,12.58
Curtiss-Wright Corp.,1008143632,,1008143632,Yes,38.20
"Curves Holdings Co., Ltd.",2001244523,,2001244523,Yes,19.72
Cury Construtora e Incorporadora SA,2003325053,,2003325053,Yes,21.12
Cushman & Wakefield Plc,2000295283,,2000295283,Yes,16.51
Custodian Property Income REIT Plc,1268382225,,1268382225,Yes,15.20
"Custom Truck One Source, Inc.",2008760481,,2008760481,Yes,28.86
"Customers Bancorp, Inc.",1011049996,,1011049996,Yes,25.65
"Cutera, Inc.",1007977703,,1007977703,Yes,25.69
CVB Financial Corp.,1008136310,,1008136310,Yes,28.34
CVC Brasil Operadora e Agência de Viagens SA,1090502197,,1090502197,Yes,34.55
Cvent Holding Corp.,2009592236,,2009592236,Yes,21.04
"CVR Energy, Inc.",1012970623,,1012970623,Yes,49.09
"CVRx, Inc.",2000817844,,2000817844,N/A,No data
CVS Group Plc,1008296621,,1008296621,Yes,30.29
CVS Health Corp.,1007971871,,1007971871,Yes,22.01
CW Enerji Mühendislik Ticaret ve Sanayi AS,2005426302,,2005426302,N/A,No data
"CXApp, Inc.",2012764504,,2012764504,N/A,No data
"CyberAgent, Inc.",1014368441,,1014368441,Yes,16.87
CyberArk Software Ltd.,1072661010,,1072661010,Yes,17.42
"CYBERDYNE, Inc.",1040576881,,1040576881,Yes,37.65
Cyberlink Corp.,1015706170,,1015706170,Yes,26.81
"CyberPower Systems, Inc.",1031230748,,1031230748,N/A,No data
"CyberTAN Technology, Inc.",1017748841,,1017748841,Yes,20.74
"Cybozu, Inc.",1009315188,,1009315188,Yes,24.30
"Cybrid Technologies, Inc.",2004823508,,2004823508,N/A,No data
Cydsa SAB de CV,1008753100,,1008753100,Yes,26.33
Cyfrowy Polsat SA,1038492841,,1038492841,Yes,18.46
Cyient Ltd.,1009059744,,1009059744,Yes,20.58
"CymaBay Therapeutics, Inc.",1007909670,,1007909670,N/A,No data
Cyrela Brazil Realty SA Empreendimentos e Participações,1008758860,,1008758860,Yes,18.11
"Cytek Biosciences, Inc.",2004964073,,2004964073,Yes,29.05
"Cytokinetics, Inc.",1007905561,,1007905561,Yes,21.48
"Cyxtera Technologies, Inc.",2009044569,,2009044569,Yes,32.36
Czech Gas Networks Investments SARL,2006923078,,2006923078,Yes,14.64
"D&L Industries, Inc.",1035008350,,1035008350,Yes,22.85
D&O Green Technologies Bhd.,1020889884,,1020889884,Yes,31.54
D'Amico International Shipping SA,1041752031,,1041752031,Yes,35.79
D'Ieteren Group,1008631161,,1008631161,Yes,11.26
D-Link Corp.,1007986901,,1007986901,Yes,12.50
"D.R. Horton, Inc.",1007985651,,1007985651,Yes,21.92
D/S Norden A/S,1008757213,,1008757213,Yes,21.63
DAA Finance Plc,1028359842,,1028359842,Yes,23.89
daa Plc,1015965102,,1015965102,Yes,23.89
"Daan Gene Co., Ltd.",2000858487,,2000858487,Yes,30.56
Dabur India Ltd.,1008759504,,1008759504,Yes,32.33
Dada Nexus Ltd.,2004821436,,2004821436,Yes,25.71
Dadi Early-Childhood Education Group Ltd.,1255248308,,1255248308,Yes,16.22
DAE Funding LLC,2006664307,,2006664307,Yes,12.54
"Dae Myoung Energy Co., Ltd.",2010995765,,2010995765,Yes,30.59
"DAEA TI Co., Ltd.",1020047363,,1020047363,Yes,25.43
"DAEDUCK Co., Ltd.",1010324227,,1010324227,Yes,23.03
"Daeduck Electronics Co., Ltd.",2007872798,,2007872798,Yes,23.35
"DAEHAN FLOUR MILLS Co., Ltd.",1013444789,,1013444789,Yes,40.46
"Daejoo Electronic Materials Co., Ltd.",2000821668,,2000821668,Yes,41.48
Daesang Corp.,1009989331,,1009989331,Yes,37.64
"DAESUNG HOLDINGS Co., Ltd.",2000686039,,2000686039,Yes,47.80
Daewoo Engineering & Construction Co. Ltd.,1013346048,,1013346048,Yes,34.03
"Daewoong Co., Ltd.",1028220375,,1028220375,Yes,32.78
"Daewoong Pharmaceutical Co., Ltd.",1012027410,,1012027410,Yes,38.97
Dagang NeXchange Bhd.,2000498048,,2000498048,Yes,32.82
Dah Sing Bank Ltd.,2000785891,,2000785891,Yes,31.98
Dah Sing Banking Group Ltd.,1018238821,,1018238821,Yes,31.98
Dah Sing Financial Holdings Ltd.,1008755025,,1008755025,Yes,29.28
"Daheng New Epoch Technology, Inc.",2000820705,,2000820705,N/A,No data
"Dai Nippon Printing Co., Ltd.",1008752300,,1008752300,Yes,7.37
"Dai Nippon Toryo Co., Ltd.",1008758936,,1008758936,Yes,42.76
"DAI-DAN Co., Ltd.",1008758377,,1008758377,Yes,30.99
"Dai-ichi Life Holdings, Inc.",1008760406,,1008760406,Yes,26.97
Daicel Corp.,1008752523,,1008752523,Yes,30.71
"Daido Metal Co., Ltd.",1008760557,,1008760557,Yes,23.41
"Daido Steel Co., Ltd.",1008752978,,1008752978,Yes,37.14
Daiei Kankyo Co. Ltd.,2001483197,,2001483197,N/A,No data
"Daifuku Co., Ltd.",1008753700,,1008753700,Yes,22.17
Daihen Corp.,1008754442,,1008754442,Yes,22.32
Daiho Corp.,1008753156,,1008753156,Yes,38.60
"Daiichi Jitsugyo Co., Ltd.",1008752311,,1008752311,Yes,27.33
"Daiichi Sankyo Co., Ltd.",1031575967,,1031575967,Yes,23.67
"Daiichikosho Co., Ltd.",1014335913,,1014335913,Yes,19.59
Daiken Corp.,1008752174,,1008752174,Yes,23.03
"Daiken Medical Co., Ltd.",1056944118,,1056944118,Yes,35.73
"Daiki Aluminium Industry Co., Ltd.",1013759463,,1013759463,Yes,36.96
DAIKIN INDUSTRIES Ltd.,1008754106,,1008754106,Yes,22.29
"Daikoku Denki Co., Ltd.",1013411206,,1013411206,N/A,No data
"Daikokutenbussan Co., Ltd.",1013598217,,1013598217,Yes,32.39
DaikyoNishikawa Corp.,1013425351,,1013425351,Yes,23.76
Daily Journal Corp.,1008143745,,1008143745,Yes,16.39
"Daimler Truck Finance Canada, Inc.",2009057001,,2009057001,Yes,19.87
Daimler Truck Holding AG,2009156852,,2009156852,Yes,19.87
Daimler Truck International Finance BV,2009088916,,2009088916,Yes,19.87
Daimler Trucks Finance North America LLC,2009063299,,2009063299,Yes,19.87
Daimler Trucks Retail Trust 2022-1,2012835395,,2012835395,Yes,19.87
"Dainichiseika Color & Chemicals Mfg. Co., Ltd.",1008550747,,1008550747,Yes,31.03
Daio Paper Corp.,1008754190,,1008754190,Yes,26.98
"Dairy Farmers of America, Inc.",2000521721,,2000521721,N/A,No data
"Daiseki Co., Ltd.",1008762394,,1008762394,Yes,21.23
"Daishi Hokuetsu Financial Group, Inc.",2006366078,,2006366078,Yes,27.99
"Daishin Securities Co., Ltd.",1008755411,,1008755411,Yes,37.65
Daisyo Corp.,1008761102,,1008761102,Yes,36.11
"Daito Pharmaceutical Co., Ltd.",1106254682,,1106254682,Yes,40.52
Daito Trust Construction Co. Ltd.,1008759074,,1008759074,Yes,22.35
"Daiwa House Industry Co., Ltd.",1008751910,,1008751910,Yes,14.09
Daiwa House REIT Investment Corp.,1033838968,,1033838968,Yes,12.43
DAIWA INDUSTRIES LTD.,1008756940,,1008756940,Yes,32.72
Daiwa Office Investment Corp.,1031736632,,1031736632,Yes,14.06
"Daiwa Securities Group, Inc.",1008751972,,1008751972,Yes,19.77
Daiwa Securities Living Investment Corp.,1035302227,,1035302227,Yes,20.79
"Daiwabo Holdings Co., Ltd.",1008759139,,1008759139,Yes,10.49
"Daiyang Metal Co., Ltd.",2000786085,,2000786085,N/A,No data
"Dajin Heavy Industry Co., Ltd.",2002866887,,2002866887,N/A,No data
Dakota Gold Corp.,2008854735,,2008854735,Yes,49.20
"Daktronics, Inc.",1008209108,,1008209108,Yes,17.63
Dalata Hotel Group Plc,1070468253,,1070468253,Yes,22.04
"Dali Foods Group Co., Ltd.",1318024089,,1318024089,Yes,35.16
"Dalian Huarui Heavy Industry Group Co., Ltd.",1222175643,,1222175643,Yes,33.37
"Dalian Wanda Commercial Management Group Co., Ltd.",1059911730,,1059911730,Yes,23.22
Dallah Healthcare Co.,1032843446,,1032843446,Yes,34.14
Dalmia Bharat Ltd.,2006638575,,2006638575,Yes,29.15
Dalrymple Bay Infrastructure Ltd.,2008396370,,2008396370,Yes,21.63
Dana Gas PJSC,1031765018,,1031765018,Yes,41.38
"Dana, Inc.",1008052582,,1008052582,Yes,17.68
Danaher Corp.,1008143867,,1008143867,Yes,11.68
"Danal Co., Ltd.",1028220585,,1028220585,Yes,27.51
Danaos Corp.,2000149492,,2000149492,Yes,22.73
Danel (Adir Yeoshua) Ltd.,1013632687,,1013632687,Yes,17.39
Danfoss A/S,1008752065,,1008752065,Yes,23.21
Danfoss Finance I BV,2008593449,,2008593449,Yes,23.21
Danfoss Finance II BV,2008584042,,2008584042,Yes,23.21
Dangote Cement Plc,1057401539,,1057401539,Yes,37.27
"Danica Pension, Livsforsikringsaktieselskab",2000507084,,2000507084,Yes,13.47
Danieli & C. Officine Meccaniche SpA,1008754130,,1008754130,Yes,29.78
"Danimer Scientific, Inc.",2008448573,,2008448573,Yes,36.67
Danmarks Skibskredit A/S,2000549877,,2000549877,Yes,25.22
Danone SA,1008007595,,1008007595,Yes,17.68
Danske Bank,2000493337,,2000493337,N/A,No data
Danske Bank A/S,1008436925,,1008436925,Yes,25.15
Danske Bank Oyj,2000080201,,2000080201,Yes,25.15
Danske Mortgage Bank Plc,2005521200,,2005521200,Yes,25.15
Danya Cebus Ltd.,2000510505,,2000510505,Yes,22.57
"Daol Investment & Securities Co., Ltd.",1009097057,,1009097057,Yes,39.60
Daou Data Corp.,1014355412,,1014355412,Yes,17.54
"Daou Technology, Inc.",1009448667,,1009448667,Yes,39.01
"Daqin Railway Co., Ltd.",1035887700,,1035887700,Yes,30.48
Daqo New Energy Corp.,1092074773,,1092074773,Yes,23.18
Dar Al Arkan Real Estate Development Co.,1047638150,,1047638150,Yes,30.27
Dar-Al Arkan Sukuk Co. Ltd.,1248563529,,1248563529,Yes,30.27
"Darden Restaurants, Inc.",1008214406,,1008214406,Yes,27.59
Darfon Electronics Corp.,1030661889,,1030661889,Yes,17.79
Darktrace Plc,2008777790,,2008777790,Yes,21.48
"Darling Ingredients, Inc.",1008220236,,1008220236,Yes,20.80
Darwin Precisions Corp.,1017722322,,1017722322,Yes,33.18
"Daseke, Inc.",1249121406,,1249121406,Yes,21.06
"Dashang Co., Ltd.",2000699980,,2000699980,N/A,No data
"DaShenLin Pharmaceutical Group Co., Ltd.",2005302214,,2005302214,Yes,43.29
Dassault Aviation SA,1008752268,,1008752268,Yes,35.77
Dassault Systèmes SA,1008233607,,1008233607,Yes,18.46
Data Patterns (India) Ltd.,2003148090,,2003148090,N/A,No data
Data#3 Ltd.,1012371641,,1012371641,Yes,17.63
"Datadog, Inc.",2003206004,,2003206004,Yes,16.72
DATAGROUP SE,1036775578,,1036775578,Yes,28.17
Datalogic SpA,1008945799,,1008945799,Yes,9.36
"Datang Huayin Electric Power Co., Ltd.",2000813985,,2000813985,N/A,No data
"Datang International Power Generation Co., Ltd.",1008760755,,1008760755,Yes,54.54
Datatec Ltd.,1008762288,,1008762288,Yes,13.33
"Dave & Buster's Entertainment, Inc.",1135417782,,1135417782,Yes,31.52
Davide Campari-Milano NV,1008013774,,1008013774,Yes,18.56
"DaVita, Inc.",1007913890,,1007913890,Yes,22.82
"DAWONSYS Co., Ltd.",1107733044,,1107733044,Yes,37.23
"Day One Biopharmaceuticals, Inc.",2008549113,,2008549113,Yes,35.08
Dayang Enterprise Holdings Bhd.,1034890692,,1034890692,Yes,29.63
"Dazhong Transportation (Group) Co., Ltd.",1013426039,,1013426039,Yes,24.39
"DB Financial Investment Co., Ltd.",1012359740,,1012359740,Yes,38.91
"DB HITEK Co., Ltd.",1010360421,,1010360421,Yes,27.85
"DB Insurance Co., Ltd.",1010314600,,1010314600,Yes,25.26
DB Master Finance LLC,2000923256,,2000923256,Yes,27.40
DB Master Finance Series 2021-1,2009368395,,2009368395,Yes,27.40
DBAPPSecurity Co. Ltd.,2004621086,,2004621086,N/A,No data
DBCCRE 2014-ARCP Mortgage Trust,2003902571,,2003902571,Yes,15.83
"DBG Technology Co., Ltd.",2005549642,,2005549642,Yes,13.15
DBNGP Finance Co. Pty Ltd.,2001033714,,2001033714,Yes,43.02
DBNGP Holdings Pty Ltd.,2001033715,,2001033715,Yes,43.02
DBS Bank Ltd.,1008809763,,1008809763,Yes,21.14
DBS Bank Ltd. (Australia),2004733476,,2004733476,N/A,No data
DBS Group Holdings Ltd.,1008752293,,1008752293,Yes,18.53
DCB Bank Ltd.,1030794535,,1030794535,Yes,25.48
DCC Plc,1008757005,,1008757005,Yes,20.04
"DCM Holdings Co., Ltd.",1014441012,,1014441012,Yes,22.25
DCM Shriram Ltd.,1008756849,,1008756849,Yes,31.42
DCP Midstream LLC (Old),1008477045,,1008477045,Yes,30.87
DCP Midstream LP,1031817500,,1031817500,Yes,30.87
DCP Midstream Operating LP,1032994479,,1032994479,Yes,30.87
De Grey Mining Ltd.,2000523382,,2000523382,Yes,15.25
De La Rue Plc,1008751957,,1008751957,Yes,7.34
"De Rucci Healthy Sleep Co., Ltd.",2011133851,,2011133851,N/A,No data
De Volksbank NV,1009108663,,1009108663,Yes,11.48
De'Longhi SpA,1013374593,,1013374593,Yes,13.53
DeA Capital SpA,1008306135,,1008306135,Yes,18.45
"Dear Life Co., Ltd.",1043290632,,1043290632,N/A,No data
"Dear U Co., Ltd.",2008905990,,2008905990,Yes,27.48
Deceuninck NV,1008757365,,1008757365,Yes,30.00
Dechra Pharmaceuticals Plc,1008015963,,1008015963,Yes,19.05
"Deciphera Pharmaceuticals, Inc.",1016099940,,1016099940,Yes,21.22
Deckers Outdoor Corp.,1008205579,,1008205579,Yes,15.74
Dedicare AB,1054152859,,1054152859,Yes,21.21
Deep Yellow Ltd.,2000510689,,2000510689,N/A,No data
Deepak Fertilisers & Petrochemicals Corp. Ltd.,1012359881,,1012359881,Yes,44.59
Deepak Nitrite Ltd.,2000097129,,2000097129,Yes,36.39
Deere & Co.,1008144358,,1008144358,Yes,19.95
Definitive Healthcare Corp.,2009108381,,2009108381,Yes,21.90
Definity Financial Corp.,2009126365,,2009126365,Yes,21.89
"Dehua TB New Decoration Material Co., Ltd.",2000858497,,2000858497,Yes,31.28
DekaBank Deutsche Girozentrale,1008752422,,1008752422,Yes,16.49
Delamare Finance Plc,1040271327,,1040271327,Yes,21.86
Delegat Group Ltd.,1019337635,,1019337635,Yes,28.29
Delek Automotive Systems Ltd.,1008773722,,1008773722,Yes,15.99
Delek Group Ltd.,1008697488,,1008697488,Yes,49.78
"Delek US Holdings, Inc.",1033714299,,1033714299,Yes,39.47
Delhi International Airport Ltd.,1038765385,,1038765385,Yes,21.30
Delhivery Ltd.,2003466411,,2003466411,Yes,24.09
Deliveroo Plc,2008596846,,2008596846,Yes,23.41
Delivery Hero SE,1148565264,,1148565264,Yes,23.52
"Delixi New Energy Technology Co., Ltd.",2005055411,,2005055411,N/A,No data
Dell Bank International DAC,2003553409,,2003553409,Yes,16.78
Dell Equip Fin Tr 2023-2,2015226878,,2015226878,N/A,No data
Dell Equipment Finance Trust 2021-2,2009561648,,2009561648,Yes,16.78
Dell Equipment Finance Trust 2022-1,2010918356,,2010918356,Yes,16.78
Dell Equipment Finance Trust 2022-2,2011582058,,2011582058,Yes,16.78
Dell Equipment Finance Trust 2023-1,2013660299,,2013660299,Yes,16.78
Dell Equipment Finance Trust 2023-2,2014436229,,2014436229,Yes,16.78
Dell International LLC,2000209364,,2000209364,Yes,16.78
"Dell Technologies, Inc.",1008144263,,1008144263,Yes,16.78
"Delpha Construction Co., Ltd.",1017775196,,1017775196,N/A,No data
"Delta Air Lines, Inc.",1008144557,,1008144557,Yes,30.26
Delta Corp. Ltd. (India),1028211398,,1028211398,Yes,32.85
Delta Electronics (Thailand) Public Co. Ltd.,1008760259,,1008760259,Yes,19.80
"Delta Electronics, Inc.",1008759840,,1008759840,Yes,15.36
Delta Galil Industries Ltd.,1008277052,,1008277052,Yes,15.50
Delta Lloyd NV,1020791608,,1020791608,Yes,18.51
Deluxe Corp.,1008144676,,1008144676,Yes,10.04
"DEMAE-CAN CO., LTD.",1034832678,,1034832678,Yes,30.35
Demant A/S,1008304717,,1008304717,Yes,25.82
